Nums:89,,,
0,651,5860,4532
1,656,5820,4504
2,656,5815,4501
53,681,5585,4340
73,691,5496,4277
104,707,5376,4168
153,733,5186,3997
204,763,4989,3850
234,781,4872,3764
255,794,4793,3696
306,827,4599,3530
313,832,4573,3507
364,869,4396,3376
415,907,4220,3246
433,920,4157,3197
471,952,3965,2995
473,953,3957,2989
524,999,3810,2918
553,1025,3728,2878
604,1076,3568,2753
633,1105,3478,2681
684,1163,3321,2538
713,1196,3233,2458
764,1261,3083,2356
792,1297,3000,2300
795,1302,2991,2293
846,1377,2835,2172
872,1415,2756,2110
881,1430,2731,2090
932,1514,2589,1979
949,1546,2541,1941
1000,1644,2399,1829
1032,1705,2310,1758
1033,1707,2307,1756
1084,1822,2167,1655
1112,1886,2090,1600
1113,1888,2088,1598
1164,2023,1968,1496
1192,2097,1902,1440
1193,2100,1900,1438
1244,2259,1773,1336
1272,2347,1704,1280
1273,2350,1702,1278
1315,2499,1602,1191
1316,2503,1599,1189
1317,2507,1597,1188
1368,2725,1483,1131
1419,2942,1369,1075
1432,2997,1340,1060
1433,3003,1338,1058
1484,3274,1236,943
1512,3423,1180,881
1513,3429,1178,879
1548,3641,1107,841
1549,3648,1105,839
1550,3655,1103,839
1601,4029,1010,769
1652,4403,917,700
1667,4513,890,680
1668,4522,889,679
1719,4990,817,615
1752,5293,770,574
1753,5304,769,573
1804,5877,701,524
1855,6451,633,475
1860,6507,626,470
1861,6520,625,470
1912,7185,564,424
1913,7200,563,424
1964,7978,504,386
2012,8709,449,350
2013,8728,449,349
2064,9682,422,315
2072,9832,418,310
2073,9857,417,309
2124,11145,368,276
2137,11474,356,268
2138,11515,355,267
2189,13608,302,227
2200,14059,291,219
2201,14120,289,217
2202,14200,288,216
2213,15085,273,205
2215,15246,270,202
2232,16614,246,184
2233,16776,244,183
2246,18879,219,163
2248,19203,215,161
2254,20173,203,152
