Nums:160,,,
0,673,5670,3377
49,699,5492,3260
98,727,5314,3143
99,728,5311,3141
100,729,5307,3138
148,758,5079,2992
150,759,5069,2985
198,790,4822,2826
199,791,4816,2823
200,792,4811,2820
248,825,4613,2694
249,826,4609,2692
250,827,4605,2690
298,862,4431,2580
299,863,4428,2578
300,864,4424,2576
333,890,4304,2502
334,891,4301,2499
335,892,4297,2497
383,933,4123,2390
385,934,4116,2385
433,978,3945,2281
434,979,3941,2278
435,980,3938,2276
483,1030,3767,2173
484,1031,3764,2170
485,1030,3760,2168
553,1104,3521,2024
554,1105,3517,2022
555,1106,3514,2020
578,1133,3434,1972
579,1134,3430,1970
580,1135,3427,1968
618,1182,3297,1890
619,1184,3294,1888
620,1185,3291,1886
658,1235,3161,1810
659,1237,3158,1808
660,1238,3155,1806
698,1292,3028,1731
699,1294,3024,1729
700,1295,3021,1727
738,1353,2897,1654
739,1355,2894,1652
740,1357,2890,1650
778,1419,2766,1577
779,1421,2762,1575
780,1422,2759,1573
818,1490,2638,1502
819,1492,2634,1500
820,1493,2631,1498
847,1544,2545,1448
848,1546,2542,1446
849,1548,2539,1444
887,1625,2423,1377
888,1627,2420,1375
889,1629,2417,1374
927,1712,2301,1306
928,1714,2298,1305
929,1717,2295,1303
967,1807,2181,1237
968,1809,2178,1236
969,1812,2176,1234
1007,1910,2068,1172
1008,1913,2065,1170
1009,1915,2062,1169
1020,1945,2031,1150
1021,1948,2028,1149
1022,1951,2025,1147
1060,2061,1917,1085
1061,2064,1914,1083
1062,2066,1911,1082
1100,2187,1807,1022
1101,2190,1804,1021
1102,2193,1801,1019
1140,2324,1700,961
1141,2328,1698,960
1142,2331,1695,958
1180,2475,1598,903
1181,2479,1595,901
1182,2483,1593,900
1220,2641,1499,846
1221,2645,1496,845
1222,2649,1494,844
1260,2822,1403,792
1261,2827,1400,790
1262,2831,1398,789
1285,2945,1345,759
1286,2950,1342,757
1287,2955,1340,756
1310,3075,1289,727
1311,3080,1287,726
1312,3086,1285,725
1335,3214,1235,697
1336,3219,1233,695
1337,3225,1231,694
1385,3519,1132,638
1386,3525,1130,637
1387,3531,1128,636
1425,3790,1050,592
1426,3797,1048,591
1427,3803,1046,590
1465,4088,974,549
1466,4095,972,548
1467,4103,970,546
1494,4322,920,518
1495,4331,918,517
1496,4339,916,516
1534,4673,852,480
1535,4682,850,479
1536,4691,848,478
1574,5056,789,444
1575,5066,787,443
1576,5075,786,442
1663,6030,644,363
1664,6041,643,362
1665,6051,641,361
1703,6522,589,332
1704,6535,588,331
1705,6547,586,330
1726,6822,563,317
1727,6835,562,316
1750,7148,538,303
1751,7162,537,302
1752,7175,536,302
1777,7533,511,287
1778,7548,510,287
1779,7562,509,286
1802,7906,485,273
1803,7921,484,273
1804,7936,483,272
1827,8298,460,259
1828,8314,459,258
1829,8330,458,258
1852,8715,438,246
1853,8732,437,246
1854,8749,437,246
1878,9184,422,237
1879,9202,421,237
1884,9296,417,235
1885,9314,416,234
1886,9333,415,234
1909,9808,395,222
1910,9829,394,222
1911,9849,394,221
1935,10420,373,210
1936,10443,372,209
1949,10800,360,202
1950,10827,359,202
1951,10855,358,201
1969,11440,341,192
1970,11472,340,191
1971,11507,339,191
1979,11810,331,186
1980,11848,330,186
1981,11886,329,185
1994,12482,314,177
1995,12528,313,176
1996,12574,312,175
2000,12811,307,173
