Nums:160
   0,   673,  5725,  3413
  49,   699,  5481,  3253
  98,   727,  5238,  3094
  99,   728,  5233,  3090
 100,   729,  5228,  3087
 148,   758,  5032,  2960
 150,   759,  5024,  2956
 198,   790,  4843,  2840
 199,   791,  4839,  2837
 200,   792,  4836,  2835
 248,   825,  4658,  2723
 249,   826,  4655,  2721
 250,   827,  4651,  2718
 298,   862,  4475,  2608
 299,   863,  4472,  2606
 300,   864,  4468,  2603
 333,   890,  4350,  2530
 334,   891,  4346,  2527
 335,   892,  4342,  2525
 383,   933,  4171,  2419
 385,   934,  4164,  2415
 433,   978,  3989,  2308
 434,   979,  3985,  2305
 435,   980,  3982,  2303
 483,  1030,  3810,  2199
 484,  1031,  3807,  2197
 485,  1030,  3803,  2194
 553,  1104,  3563,  2049
 554,  1105,  3559,  2047
 555,  1106,  3556,  2045
 578,  1133,  3474,  1996
 579,  1134,  3470,  1994
 580,  1135,  3467,  1991
 618,  1182,  3337,  1914
 619,  1184,  3334,  1912
 620,  1185,  3330,  1910
 658,  1235,  3199,  1832
 659,  1237,  3196,  1830
 660,  1238,  3192,  1828
 698,  1292,  3062,  1751
 699,  1294,  3058,  1749
 700,  1295,  3055,  1747
 738,  1353,  2928,  1672
 739,  1355,  2925,  1670
 740,  1357,  2922,  1668
 778,  1419,  2798,  1596
 779,  1421,  2795,  1594
 780,  1422,  2792,  1592
 818,  1490,  2670,  1521
 819,  1492,  2667,  1519
 820,  1493,  2663,  1517
 847,  1544,  2577,  1466
 848,  1546,  2574,  1465
 849,  1548,  2571,  1463
 887,  1625,  2452,  1394
 888,  1627,  2449,  1392
 889,  1629,  2446,  1390
 927,  1712,  2329,  1322
 928,  1714,  2325,  1320
 929,  1717,  2322,  1319
 967,  1807,  2208,  1253
 968,  1809,  2205,  1251
 969,  1812,  2203,  1249
1007,  1910,  2093,  1187
1008,  1913,  2091,  1185
1009,  1915,  2088,  1183
1020,  1945,  2056,  1165
1021,  1948,  2053,  1163
1022,  1951,  2050,  1162
1060,  2061,  1941,  1099
1061,  2064,  1939,  1098
1062,  2066,  1936,  1096
1100,  2187,  1830,  1035
1101,  2190,  1827,  1034
1102,  2193,  1825,  1032
1140,  2324,  1722,  974 
1141,  2328,  1719,  972 
1142,  2331,  1717,  971 
1180,  2475,  1617,  914 
1181,  2479,  1615,  912 
1182,  2483,  1612,  911 
1220,  2641,  1516,  856 
1221,  2645,  1514,  855 
1222,  2649,  1512,  854 
1260,  2822,  1419,  801 
1261,  2827,  1417,  800 
1262,  2831,  1414,  798 
1285,  2945,  1361,  768 
1286,  2950,  1359,  767 
1287,  2955,  1356,  765 
1310,  3075,  1304,  736 
1311,  3080,  1302,  735 
1312,  3086,  1300,  733 
1335,  3214,  1250,  705 
1336,  3219,  1248,  704 
1337,  3225,  1246,  703 
1385,  3519,  1143,  645 
1386,  3525,  1141,  643 
1387,  3531,  1139,  642 
1425,  3790,  1063,  599 
1426,  3797,  1061,  598 
1427,  3803,  1059,  597 
1465,  4088,   987,  556 
1466,  4095,   985,  555 
1467,  4103,   983,  554 
1494,  4322,   933,  525 
1495,  4331,   931,  524 
1496,  4339,   929,  523 
1534,  4673,   863,  486 
1535,  4682,   862,  485 
1536,  4691,   860,  484 
1574,  5056,   799,  450 
1575,  5066,   797,  449 
1576,  5075,   796,  448 
1663,  6030,   670,  377 
1664,  6041,   668,  376 
1665,  6051,   667,  375 
1703,  6522,   616,  347 
1704,  6535,   615,  346 
1705,  6547,   614,  345 
1726,  6822,   589,  332 
1727,  6835,   588,  331 
1750,  7148,   563,  317 
1751,  7162,   562,  316 
1752,  7175,   561,  316 
1777,  7533,   535,  301 
1778,  7548,   534,  300 
1779,  7562,   533,  300 
1802,  7906,   509,  287 
1803,  7921,   508,  286 
1804,  7936,   507,  286 
1827,  8298,   486,  274 
1828,  8314,   486,  273 
1829,  8330,   485,  273 
1852,  8715,   464,  261 
1853,  8732,   463,  261 
1854,  8749,   462,  260 
1878,  9184,   441,  248 
1879,  9202,   440,  247 
1884,  9296,   435,  245 
1885,  9314,   434,  244 
1886,  9333,   433,  244 
1909,  9808,   412,  232 
1910,  9829,   411,  231 
1911,  9849,   410,  231 
1935, 10420,   388,  218 
1936, 10443,   387,  218 
1949, 10800,   374,  210 
1950, 10827,   372,  210 
1951, 10855,   371,  209 
1969, 11440,   352,  198 
1970, 11472,   351,  198 
1971, 11507,   350,  197 
1979, 11810,   342,  192 
1980, 11848,   340,  192 
1981, 11886,   339,  191 
1994, 12482,   324,  182 
1995, 12528,   323,  181 
1996, 12574,   321,  181 
2000, 12811,   316,  178 
