Nums:144
0,498,6062,3641
4,500,6036,3623
32,510,5855,3501
45,515,5771,3445
58,520,5687,3388
71,525,5634,3353
83,530,5591,3325
95,535,5548,3296
107,540,5505,3268
118,545,5466,3242
131,550,5419,3211
143,555,5376,3183
154,560,5337,3158
166,565,5294,3130
176,570,5258,3106
187,575,5218,3081
198,580,5179,3055
208,585,5143,3032
219,590,5104,3006
230,595,5062,2979
239,600,5018,2952
268,615,4879,2863
278,620,4830,2832
288,625,4782,2802
298,630,4734,2771
308,635,4686,2740
317,640,4643,2713
326,645,4606,2689
334,650,4577,2672
343,655,4545,2652
360,665,4485,2614
369,670,4453,2594
386,680,4392,2556
403,690,4332,2519
411,695,4304,2501
417,699,4282,2488
426,705,4250,2468
434,710,4221,2450
440,714,4200,2437
462,729,4122,2389
472,735,4086,2367
478,739,4064,2353
485,744,4038,2338
492,749,4012,2322
500,755,3983,2304
507,760,3957,2288
513,764,3934,2274
519,769,3912,2261
526,774,3886,2245
533,779,3860,2229
541,785,3830,2211
547,789,3809,2198
553,794,3788,2185
560,799,3764,2171
566,804,3743,2158
572,809,3722,2146
584,819,3681,2120
590,824,3660,2108
596,829,3639,2095
602,834,3619,2083
608,839,3598,2071
614,844,3578,2059
626,854,3538,2034
638,864,3498,2010
649,874,3461,1988
659,884,3428,1968
702,924,3284,1882
741,964,3157,1807
750,974,3128,1790
759,984,3099,1773
767,993,3072,1757
776,1002,3042,1739
786,1013,3008,1719
796,1024,2974,1699
827,1063,2876,1641
835,1073,2850,1626
844,1084,2820,1609
852,1094,2793,1593
866,1112,2746,1565
875,1123,2718,1548
890,1144,2671,1521
903,1163,2631,1498
910,1173,2609,1485
934,1208,2536,1442
944,1223,2505,1424
972,1267,2419,1375
998,1312,2342,1330
1016,1343,2287,1298
1033,1372,2235,1268
1056,1417,2166,1229
1081,1468,2096,1188
1128,1567,1962,1111
1138,1591,1935,1095
1159,1642,1876,1062
1179,1691,1821,1030
1189,1715,1794,1015
1199,1740,1767,999
1216,1790,1721,973
1225,1816,1697,960
1233,1840,1676,948
1242,1866,1653,934
1259,1916,1609,909
1276,1966,1566,885
1283,1990,1549,875
1332,2166,1430,807
1421,2540,1224,690
1432,2589,1199,676
1460,2738,1139,642
1469,2788,1120,631
1478,2838,1101,621
1505,2987,1046,590
1514,3037,1028,579
1529,3136,998,562
1536,3185,984,554
1572,3435,911,513
1600,3634,857,483
1612,3739,834,470
1617,3783,824,464
1634,3932,794,447
1640,3985,784,441
1651,4081,765,431
1657,4134,755,425
1674,4283,726,409
1692,4476,698,393
1746,5083,617,347
1755,5184,604,340
1771,5377,581,327
1785,5580,561,316
1798,5769,543,305
1805,5871,534,300
1812,5973,525,296
1833,6278,499,281
1846,6467,483,272
1859,6717,467,263
1887,7265,434,244
1895,7422,425,239
1992,10096,312,176
2027,12439,268,151
2032,12907,261,147
2038,13468,253,142
2043,13936,246,139
2054,14965,229,129
2075,16929,191,107
2079,17304,183,103
