Nums:89,,,
0,735,4152,2418
51,765,3992,2325
96,793,3853,2243
147,827,3697,2151
150,829,3689,2146
201,866,3537,2057
229,886,3454,2008
280,928,3307,1921
318,960,3199,1857
369,1006,3055,1771
376,1013,3036,1760
427,1065,2896,1677
450,1088,2833,1639
501,1147,2697,1558
525,1174,2633,1520
542,1196,2589,1495
593,1263,2456,1416
599,1271,2440,1406
600,1272,2438,1405
651,1348,2308,1329
674,1382,2251,1295
676,1386,2246,1292
727,1473,2119,1218
749,1511,2065,1186
750,1513,2063,1185
801,1614,1941,1113
823,1658,1888,1082
825,1662,1884,1079
827,1666,1879,1077
878,1785,1762,1008
899,1833,1713,979
900,1836,1711,978
951,1975,1597,912
973,2035,1548,883
974,2038,1546,882
975,2041,1543,881
976,2044,1541,880
1027,2209,1432,816
1049,2280,1385,789
1050,2284,1383,788
1101,2482,1278,728
1123,2567,1233,702
1124,2571,1232,701
1125,2575,1230,700
1126,2580,1228,699
1177,2819,1128,641
1199,2922,1086,617
1200,2928,1084,616
1251,3220,991,562
1273,3346,950,539
1274,3352,949,538
1275,3358,948,537
1276,3365,946,536
1327,3724,858,487
1349,3879,822,466
1350,3888,820,464
1401,4333,739,420
1423,4525,705,399
1424,4534,704,398
1425,4544,702,397
1426,4555,701,397
1477,5109,628,355
1499,5348,597,338
1500,5361,596,337
1551,6052,531,300
1573,6350,504,285
1574,6365,503,284
1575,6380,501,283
1576,6397,500,283
1627,7263,443,250
1649,7637,420,236
1650,7659,418,236
1701,8776,367,207
1723,9258,346,195
1724,9285,345,195
1725,9312,344,194
1726,9343,343,194
1763,10503,308,174
1764,10524,308,174
1766,10565,306,173
1767,10597,306,173
1800,11631,275,155
1801,11693,274,155
1852,14863,221,124
1874,16230,197,112
1875,16411,196,111
1876,16591,194,111
1877,16889,192,109
1918,29133,111,63
