Nums:144
   0,  498, 5910, 3842
   4,  500, 5891, 3831
  32,  510, 5761, 3751
  45,  515, 5701, 3714
  58,  520, 5640, 3678
  71,  525, 5580, 3640
  83,  530, 5525, 3606
  95,  535, 5472, 3572
 107,  540, 5419, 3539
 118,  545, 5371, 3510
 131,  550, 5314, 3472
 143,  555, 5261, 3439
 154,  560, 5212, 3410
 166,  565, 5162, 3376
 176,  570, 5120, 3350
 187,  575, 5074, 3320
 198,  580, 5029, 3291
 208,  585, 4987, 3264
 219,  590, 4942, 3235
 230,  595, 4896, 3205
 239,  600, 4859, 3181
 268,  615, 4745, 3106
 278,  620, 4705, 3081
 288,  625, 4666, 3055
 298,  630, 4627, 3029
 308,  635, 4588, 3003
 317,  640, 4552, 2980
 326,  645, 4518, 2957
 334,  650, 4488, 2937
 343,  655, 4454, 2915
 360,  665, 4389, 2872
 369,  670, 4355, 2850
 386,  680, 4291, 2807
 403,  690, 4228, 2765
 411,  695, 4199, 2747
 417,  699, 4177, 2733
 426,  705, 4144, 2711
 434,  710, 4115, 2693
 440,  714, 4093, 2678
 462,  729, 4014, 2627
 472,  735, 3978, 2603
 478,  739, 3956, 2589
 485,  744, 3931, 2572
 492,  749, 3906, 2556
 500,  755, 3878, 2536
 507,  760, 3854, 2520
 513,  764, 3833, 2505
 519,  769, 3812, 2491
 526,  774, 3787, 2474
 533,  779, 3763, 2457
 541,  785, 3735, 2438
 547,  789, 3714, 2424
 553,  794, 3693, 2409
 560,  799, 3668, 2392
 566,  804, 3648, 2379
 572,  809, 3628, 2365
 584,  819, 3587, 2338
 590,  824, 3567, 2325
 596,  829, 3547, 2311
 602,  834, 3527, 2298
 608,  839, 3506, 2284
 614,  844, 3486, 2271
 626,  854, 3446, 2244
 638,  864, 3405, 2217
 649,  874, 3369, 2193
 659,  884, 3336, 2171
 702,  924, 3195, 2076
 741,  964, 3070, 1992
 750,  974, 3041, 1973
 759,  984, 3013, 1955
 767,  993, 2987, 1938
 776, 1002, 2959, 1919
 786, 1013, 2927, 1898
 796, 1024, 2895, 1877
 827, 1063, 2800, 1813
 835, 1073, 2776, 1797
 844, 1084, 2748, 1778
 852, 1094, 2724, 1762
 866, 1112, 2681, 1733
 875, 1123, 2654, 1715
 890, 1144, 2609, 1685
 903, 1163, 2570, 1659
 910, 1173, 2549, 1645
 934, 1208, 2478, 1598
 944, 1223, 2448, 1578
 972, 1267, 2366, 1524
 998, 1312, 2292, 1475
1016, 1343, 2241, 1441
1033, 1372, 2192, 1410
1056, 1417, 2128, 1367
1081, 1468, 2059, 1322
1128, 1567, 1930, 1237
1138, 1591, 1903, 1220
1159, 1642, 1848, 1183
1179, 1691, 1796, 1149
1189, 1715, 1770, 1132
1199, 1740, 1744, 1115
1216, 1790, 1701, 1087
1225, 1816, 1678, 1072
1233, 1840, 1658, 1059
1242, 1866, 1635, 1044
1259, 1916, 1592, 1016
1276, 1966, 1550,  988
1283, 1990, 1532,  977
1332, 2166, 1415,  902
1421, 2540, 1210,  771
1432, 2589, 1185,  754
1460, 2738, 1126,  716
1469, 2788, 1107,  704
1478, 2838, 1088,  692
1505, 2987, 1032,  655
1514, 3037, 1014,  643
1529, 3136,  984,  624
1536, 3185,  971,  616
1572, 3435,  902,  572
1600, 3634,  848,  538
1612, 3739,  828,  525
1617, 3783,  819,  519
1634, 3932,  790,  500
1640, 3985,  780,  494
1651, 4081,  762,  482
1657, 4134,  751,  475
1674, 4283,  722,  456
1692, 4476,  695,  439
1746, 5083,  614,  388
1755, 5184,  600,  380
1771, 5377,  577,  365
1785, 5580,  559,  354
1798, 5769,  542,  343
1805, 5871,  533,  337
1812, 5973,  524,  331
1833, 6278,  497,  314
1846, 6467,  480,  303
1859, 6717,  465,  294
1887, 7265,  432,  273
1895, 7422,  423,  268
1992, 10096,  312,  197 
2027, 12439,  264,  167 
2032, 12907,  256,  162 
2038, 13468,  247,  156 
2043, 13936,  239,  151 
2054, 14965,  222,  141 
2075, 16929,  189,  120
2079, 17304,  183,  116
