Nums:23,,,
0,526,8760,5540
91,616,7224,4676
92,617,7207,4666
93,618,7191,4656
191,715,6109,3998
192,716,6098,3991
193,717,6086,3985
291,813,5310,3500
292,814,5302,3495
293,815,5294,3490
392,911,4702,3134
393,912,4696,3130
512,1029,4144,2751
513,1030,4139,2748
514,1031,4134,2744
610,1123,3784,2515
612,1125,3776,2510
710,1220,3475,2313
711,1221,3472,2311
712,1222,3468,2308
814,1320,3204,2134
815,1321,3201,2132
816,1322,3198,2130
