Nums:241
   0,  485, 6000, 3500
   6,  488, 5919, 3468
  17,  493, 5837, 3435
  22,  496, 5837, 3435
  27,  499, 5755, 3403
  32,  502, 5755, 3403
  37,  505, 5674, 3371
  42,  508, 5592, 3337
  52,  514, 5510, 3304
  57,  517, 5461, 3275
  62,  520, 5421, 3249
  70,  523, 5421, 3249
  77,  526, 5381, 3224
  82,  529, 5342, 3198
  87,  532, 5342, 3198
  92,  535, 5302, 3173
  97,  539, 5262, 3147
 102,  542, 5262, 3147
 107,  545, 5223, 3122
 112,  549, 5183, 3096
 117,  552, 5183, 3096
 122,  555, 5143, 3071
 127,  559, 5104, 3045
 132,  562, 5064, 3020
 137,  569, 5064, 3020
 142,  572, 5024, 2994
 147,  576, 4985, 2969
 152,  580, 4945, 2943
 157,  583, 4945, 2943
 162,  587, 4905, 2918
 167,  591, 4865, 2892
 172,  595, 4831, 2868
 177,  598, 4831, 2868
 182,  602, 4797, 2844
 187,  606, 4762, 2820
 192,  610, 4728, 2796
 197,  614, 4694, 2772
 202,  618, 4694, 2772
 207,  622, 4659, 2748
 212,  626, 4625, 2724
 218,  630, 4590, 2700
 223,  634, 4557, 2678
 228,  639, 4523, 2655
 233,  643, 4489, 2633
 238,  647, 4489, 2633
 243,  651, 4456, 2610
 248,  656, 4422, 2588
 253,  660, 4388, 2565
 258,  665, 4358, 2548
 263,  669, 4328, 2531
 268,  674, 4298, 2514
 273,  679, 4268, 2497
 278,  683, 4238, 2480
 283,  688, 4208, 2463
 285,  693, 4178, 2446
 293,  707, 4094, 2397
 302,  712, 4067, 2382
 307,  717, 4040, 2366
 313,  722, 4014, 2351
 318,  728, 3986, 2335
 325,  733, 3960, 2320
 333,  738, 3932, 2304
 338,  743, 3904, 2288
 343,  749, 3883, 2276
 348,  754, 3841, 2250
 353,  760, 3821, 2237
 358,  765, 3798, 2225
 363,  771, 3778, 2212
 368,  777, 3756, 2199
 373,  783, 3735, 2186
 378,  788, 3692, 2161
 383,  794, 3671, 2148
 388,  800, 3650, 2135
 393,  806, 3628, 2122
 398,  812, 3601, 2105
 403,  818, 3546, 2070
 408,  825, 3517, 2053
 413,  831, 3489, 2036
 423,  844, 3405, 1983
 428,  851, 3378, 1966
 433,  857, 3306, 1921
 438,  864, 3262, 1895
 448,  878, 3231, 1875
 453,  884, 3221, 1870
 458,  892, 3200, 1856
 463,  898, 3190, 1850
 468,  906, 3169, 1837
 478,  920, 3138, 1818
 483,  928, 3128, 1812
 488,  935, 3107, 1799
 493,  943, 3097, 1793
 498,  951, 3076, 1780
 503,  959, 3055, 1768
 508,  967, 3045, 1761
 513,  975, 3024, 1748
 518,  983, 3003, 1736
 523,  992, 2991, 1728
 528, 1000, 2967, 1713
 533, 1009, 2942, 1699
 538, 1017, 2918, 1684
 543, 1026, 2894, 1670
 548, 1035, 2881, 1662
 553, 1044, 2857, 1647
 558, 1053, 2832, 1632
 563, 1062, 2808, 1618
 568, 1071, 2784, 1603
 573, 1081, 2759, 1588
 578, 1090, 2735, 1574
 583, 1100, 2710, 1559
 588, 1110, 2686, 1544
 593, 1120, 2661, 1529
 598, 1130, 2641, 1518
 603, 1140, 2620, 1506
 608, 1151, 2609, 1500
 613, 1161, 2599, 1494
 618, 1172, 2578, 1482
 623, 1183, 2547, 1464
 628, 1194, 2526, 1452
 633, 1205, 2505, 1441
 638, 1216, 2484, 1429
 643, 1228, 2453, 1411
 648, 1239, 2432, 1399
 653, 1251, 2401, 1381
 658, 1263, 2382, 1371
 663, 1275, 2365, 1361
 668, 1288, 2339, 1346
 673, 1300, 2314, 1332
 678, 1313, 2297, 1322
 683, 1326, 2271, 1308
 688, 1339, 2254, 1298
 693, 1352, 2229, 1283
 698, 1365, 2203, 1269
 703, 1379, 2178, 1254
 708, 1393, 2163, 1245
 713, 1407, 2145, 1233
 718, 1421, 2127, 1220
 723, 1436, 2109, 1208
 729, 1450, 2091, 1196
 734, 1465, 2073, 1183
 739, 1480, 2055, 1171
 744, 1495, 2037, 1160
 749, 1511, 2018, 1152
 754, 1527, 1990, 1141
 759, 1543, 1970, 1133
 764, 1559, 1950, 1125
 769, 1576, 1930, 1117
 774, 1592, 1904, 1106
 784, 1627, 1862, 1087
 794, 1662, 1831, 1066
 799, 1681, 1814, 1055
 804, 1699, 1802, 1046
 809, 1718, 1783, 1035
 814, 1737, 1766, 1023
 819, 1756, 1748, 1012
 829, 1796, 1713,  989
 834, 1816, 1696,  977
 839, 1837, 1678,  965
 844, 1858, 1656,  951
 849, 1879, 1639,  939
 859, 1923, 1600,  914
 864, 1945, 1583,  902
 869, 1968, 1565,  890
 874, 1991, 1546,  878
 879, 2014, 1532,  868
 884, 2038, 1513,  856
 889, 2063, 1495,  844
 894, 2087, 1477,  833
 899, 2112, 1462,  824
 904, 2138, 1447,  816
 909, 2163, 1429,  806
 914, 2190, 1414,  798
 919, 2216, 1399,  789
 924, 2243, 1381,  780
 929, 2271, 1364,  771
 934, 2299, 1349,  764
 939, 2328, 1332,  755
 944, 2356, 1315,  746
 949, 2385, 1298,  738
 954, 2415, 1281,  729
 959, 2446, 1264,  720
 964, 2476, 1247,  711
 969, 2508, 1229,  701
 974, 2540, 1213,  693
 979, 2572, 1195,  683
 984, 2605, 1179,  675
 989, 2639, 1162,  665
 994, 2673, 1149,  657
 999, 2707, 1137,  649
1004, 2742, 1125,  642
1009, 2778, 1113,  634
1014, 2814, 1099,  625
1019, 2851, 1086,  617
1024, 2888, 1058,  601
1029, 2926, 1046,  595
1034, 2965, 1034,  588
1039, 3004, 1023,  581
1046, 3044, 1006,  572
1054, 3109,  989,  562
1062, 3176,  966,  550
1070, 3244,  944,  538
1078, 3314,  925,  526
1086, 3386,  906,  515
1094, 3469,  890,  505
1102, 3535,  873,  495
1118, 3692,  839,  474
1126, 3774,  822,  463
1134, 3857,  803,  451
1142, 3943,  787,  442
1150, 4031,  770,  433
1158, 4121,  752,  424
1166, 4213,  734,  414
1174, 4309,  715,  405
1182, 4406,  695,  394
1190, 4506,  680,  386
1198, 4609,  663,  376
1206, 4714,  646,  366
1214, 4822,  631,  356
1222, 4935,  619,  349
1230, 5051,  608,  343
1238, 5172,  596,  336
1246, 5297,  585,  329
1254, 5427,  571,  321
1262, 5563,  557,  312
1270, 5705,  542,  303
1278, 5855,  527,  295
1286, 6014,  515,  290
1294, 6182,  501,  284
1302, 6361,  487,  278
1310, 6555,  474,  270
1318, 6764,  457,  261
1326, 6994,  445,  253
1334, 7249,  429,  244
1342, 7534,  416,  235
1354, 8146,  385,  217
1356, 8301,  377,  213
1359, 8411,  373,  211
1361, 8586,  365,  207
1363, 8711,  359,  204
1365, 8843,  350,  200
1367, 9057,  339,  194
1368, 9290,  319,  185
