Nums:89,,,
0,735,4233,2457
51,765,3983,2304
96,793,3778,2179
147,827,3632,2091
150,829,3623,2086
201,866,3479,1999
229,886,3400,1952
280,928,3257,1867
318,960,3152,1804
369,1006,3011,1721
376,1013,2992,1709
427,1065,2854,1628
450,1088,2794,1593
501,1147,2658,1514
525,1174,2594,1476
542,1196,2548,1450
593,1263,2416,1373
599,1271,2400,1364
600,1272,2398,1362
651,1348,2269,1288
674,1382,2212,1255
676,1386,2207,1252
727,1473,2079,1178
749,1511,2028,1149
750,1513,2025,1147
801,1614,1903,1077
823,1658,1851,1047
825,1662,1846,1045
827,1666,1842,1042
878,1785,1724,975
899,1833,1677,948
900,1836,1675,947
951,1975,1562,882
973,2035,1514,855
974,2038,1512,854
975,2041,1509,852
976,2044,1507,851
1027,2209,1400,790
1049,2280,1364,769
1050,2284,1362,769
1101,2482,1266,714
1123,2567,1221,689
1124,2571,1218,687
1125,2575,1215,685
1126,2580,1212,684
1177,2819,1104,622
1199,2922,1063,599
1200,2928,1061,598
1251,3220,969,546
1273,3346,931,524
1274,3352,929,523
1275,3358,927,522
1276,3365,926,521
1327,3724,839,473
1349,3879,804,453
1350,3888,802,452
1401,4333,724,407
1423,4525,691,389
1424,4534,689,388
1425,4544,688,387
1426,4555,687,386
1477,5109,615,346
1499,5348,585,329
1500,5361,584,329
1551,6052,516,290
1573,6350,490,276
1574,6365,489,275
1575,6380,488,275
1576,6397,487,274
1627,7263,432,243
1649,7637,409,230
1650,7659,408,230
1701,8776,360,202
1723,9258,340,191
1724,9285,339,191
1725,9312,338,190
1726,9343,337,190
1763,10503,305,172
1764,10524,304,171
1766,10565,303,170
1767,10597,302,170
1800,11631,272,153
1801,11693,271,153
1852,14863,223,126
1874,16230,201,113
1875,16411,200,112
1876,16591,199,112
1877,16889,198,111
1918,29133,135,76
